,Estudo,Renda,UF,SEXO,COR,Idade,Altura
33595,12,900,MG,F,PAR,52,1.926879823
33596,12,1200,MG,M,PRE,41,1.704417206
33597,9,3400,MG,F,PAR,43,0.167915022
33598,14,1000,MG,M,PAR,30,0.168278376
33599,16,8000,MG,M,BRA,31,1.609859844
33600,12,2700,MG,M,BRA,30,1.691182705
33601,12,789,MG,F,PAR,24,0.178711791
33602,16,920,MG,F,PRE,67,1.723732261
33603,12,1500,MG,M,BRA,60,1.618223029
33604,5,960,MG,M,BRA,59,1.869041975
33605,5,788,MG,F,PAR,55,1.775170421
33606,8,788,MG,F,BRA,48,1.769270433
33607,12,3000,MG,M,PAR,39,1.835451503
33608,7,1136,MG,M,PAR,51,1.785626805
33609,6,1500,MG,M,PAR,39,1.734851204
33610,4,800,MG,M,PRE,48,1.663241847
33611,12,2000,MG,M,PRE,38,1.746136476
33612,9,1500,MG,M,PAR,49,1.784956969
33613,6,600,MG,F,PAR,48,1.645583831
33614,5,800,MG,F,BRA,45,1.733962835
33615,1,800,MG,F,PAR,47,1.744013562
33616,9,1300,MG,M,PAR,53,1.673048238
33617,5,0,MG,F,PAR,57,1.841870867
33618,9,600,MG,F,PAR,45,1.614140932
33619,12,2250,MG,M,BRA,45,1.670827803
33620,6,1000,MG,F,PAR,37,1.671591966
33621,5,2500,MG,M,PAR,51,1.609663946
33622,12,3340,MG,M,BRA,27,1.749884683
33623,9,1000,MG,M,PRE,31,1.678747403
33624,12,2000,MG,M,BRA,55,1.713437888
33625,6,2400,MG,M,PAR,43,1.683734772
33626,9,2400,MG,M,PRE,55,1.616703679
33627,3,1500,MG,M,BRA,61,1.647013518
33628,12,2100,MG,M,PAR,24,1.648709064
33629,5,3600,MG,M,PAR,43,1.735806013
33630,8,1400,MG,M,PAR,48,1.659935359
33631,16,9000,MG,M,BRA,58,1.593607947
33632,12,788,MG,F,PAR,55,0.163435375
33633,11,1514,MG,M,PAR,35,1.537177436
33634,6,600,MG,F,PAR,36,1.746315781
33635,16,1100,MG,F,BRA,38,1.659962887
33636,16,3500,MG,M,BRA,29,1.676648017
33637,7,1800,MG,M,PRE,48,0.173437988
33638,9,3000,MG,M,PAR,22,1.593362299
33639,12,2300,MG,M,PAR,31,1.620928819
33640,9,90,MG,F,PAR,51,1.654337354
33641,12,3000,MG,M,BRA,29,1.766086332
33642,12,1200,MG,F,PAR,33,1.653610365
33643,6,1300,MG,M,PAR,48,1.566295005
33644,11,1200,MG,M,BRA,30,0.166577046
33645,5,800,MG,F,PAR,53,1.665568715
33646,5,788,MG,F,PAR,62,0.172665788
33647,7,2500,MG,M,PAR,49,1.723799273
33648,12,2000,MG,F,BRA,44,1.831637402
33649,5,1500,MG,M,PAR,38,1.695812815
33650,6,4000,MG,M,PRE,36,1.740878058
33651,8,1400,MG,M,PAR,33,0.180779974
33652,9,1100,MG,F,BRA,46,1.743051269
33653,12,2000,MG,M,PAR,35,1.701849204
33654,1,788,MG,M,PRE,68,1.555346522
33655,9,1200,MG,F,BRA,34,1.766660891
33656,5,788,MG,F,PAR,65,1.666496668
33657,12,840,MG,F,BRA,32,1.686883986
33658,14,2000,MG,M,PAR,29,1.772179773
33659,3,1200,MG,F,PAR,59,1.669506136
33660,11,4500,MG,M,PAR,36,1.623861411
33661,12,800,MG,F,PRE,37,1.884092548
33662,12,1500,MG,M,PAR,26,1.718861337
33663,12,1200,MG,M,PAR,23,1.811943111
33664,9,2000,MG,M,PAR,51,1.776231702
33665,9,2000,MG,M,PAR,29,1.679213179
33666,8,1200,MG,M,PAR,37,0.177533543
33667,12,2000,MG,M,BRA,30,1.781566556
33668,6,1200,MG,M,PRE,27,0.174160828
33669,8,1800,MG,M,PAR,48,1.776761356
33670,7,850,MG,F,PAR,47,1.631618447
33671,5,1200,MG,M,PAR,38,1.621942564
33672,12,1200,MG,M,PAR,40,1.706256771
33673,12,3200,MG,M,PAR,35,1.623327856
33674,12,788,MG,M,BRA,25,1.755381366
33675,5,788,MG,F,PAR,45,1.656049688
33676,1,200,MG,M,PRE,65,1.652998165
33677,12,1500,MG,M,BRA,45,1.757705906
33678,9,2000,MG,M,PAR,45,1.646741642
33679,13,1140,MG,F,PAR,36,1.607178734
33680,12,1440,MG,F,PAR,44,1.791429937
33681,12,250,MG,F,PAR,36,1.777223297
33682,5,600,MG,F,PAR,42,1.838087249
33683,4,788,MG,F,PAR,50,1.611703786
33684,3,788,MG,M,BRA,56,1.691377921
33685,12,840,MG,F,PAR,25,1.799382068
33686,12,1000,MG,M,PRE,32,1.863006789
33687,12,1100,MG,M,BRA,37,1.856434986
33688,10,2000,MG,M,PAR,29,1.805027776
33689,10,2480,MG,M,BRA,26,1.782209515
33690,12,3500,MG,F,PAR,35,1.703176721
33691,16,3000,MG,M,BRA,57,1.820149814
33692,2,898,MG,F,PRE,51,1.828649254
33693,9,788,MG,F,BRA,60,1.677486398
33694,6,1100,MG,M,PAR,46,1.652511339
33695,5,0,MG,F,PAR,61,1.736365612
33696,3,3000,MG,M,PAR,62,1.709519121
33697,12,788,MG,M,PAR,42,1.661704532
33698,4,1182,MG,M,PAR,42,1.695627109
33699,5,250,MG,F,PAR,69,1.972926909
33700,12,788,MG,M,PAR,43,1.649409702
33701,5,1200,MG,M,PAR,54,1.694434836
33702,7,2000,MG,M,BRA,60,1.691031515
33703,4,1000,MG,M,PAR,51,1.555039037
33704,5,600,MG,M,PAR,47,1.753750721
33705,8,600,MG,M,PAR,23,1.640440269
33706,5,480,MG,M,PAR,60,1.754040803
33707,12,1450,MG,M,PRE,24,1.671940934
33708,2,460,MG,F,PRE,40,1.721805918
33709,5,788,MG,M,PAR,61,1.771384372
33710,5,0,MG,M,PAR,58,1.796795662
33711,1,788,MG,M,PAR,33,1.726349492
33712,9,1300,MG,M,PAR,20,1.748019903
33713,1,40,MG,M,PAR,51,1.703526741
33714,2,800,MG,M,PAR,50,1.658529393
33715,5,200,MG,M,PAR,32,1.707592641
33716,1,1182,MG,M,PAR,47,1.723752597
33717,1,0,MG,F,PRE,71,1.568202204
33718,3,400,MG,F,PAR,51,1.765688582
33719,9,788,MG,F,PRE,60,1.774408961
33720,6,788,MG,M,PAR,52,1.660870467
33721,5,788,MG,M,PAR,47,1.708047139
33722,2,1500,MG,M,PAR,46,1.600621197
33723,9,788,MG,M,PAR,42,1.668310265
33724,2,800,MG,M,BRA,20,1.730668429
33725,12,850,MG,M,PAR,38,1.862535206
33726,12,850,MG,M,PAR,36,1.688700063
33727,12,900,MG,M,PAR,34,1.605496347
33728,9,1000,MG,M,PAR,42,1.561913814
33729,1,100,MG,M,PAR,75,1.603254711
33730,2,200,MG,F,PAR,54,1.758036358
33731,5,600,MG,M,PAR,40,1.775004759
33732,3,800,MG,M,BRA,45,1.774880814
33733,12,700,MG,F,BRA,29,1.801122125
33734,9,1300,MG,M,BRA,32,1.704860466
33735,5,2400,MG,M,BRA,41,1.585693808
33736,1,200,MG,F,BRA,41,1.757214643
33737,5,300,MG,F,BRA,36,1.778876892
33738,1,50,MG,F,BRA,64,1.716498853
33739,5,1000,MG,M,BRA,41,1.690564092
33740,12,1250,MG,F,BRA,30,1.747903077
33741,12,800,MG,M,BRA,28,1.715453533
33742,12,2000,MG,M,BRA,48,1.657809435
33743,7,788,MG,F,BRA,48,1.726997908
33744,7,1000,MG,M,BRA,49,1.799367897
33745,5,8000,MG,M,BRA,40,1.681418228
33746,11,800,MG,F,BRA,18,0.165685841
33747,12,500,MG,F,BRA,29,0.181865644
33748,5,1000,MG,M,BRA,50,1.683820244
33749,8,3000,MG,F,BRA,37,1.664923113
33750,1,6000,MG,M,PAR,38,1.665620155
33751,9,2000,MG,F,BRA,42,1.701916856
33752,6,10000,MG,M,BRA,57,0.170158842
33753,16,840,MG,F,BRA,32,1.710309616
33754,12,7000,MG,M,BRA,52,1.821360629
33755,12,1576,MG,F,BRA,34,1.798007807
33756,1,1000,MG,M,PAR,52,1.659859183
33757,5,10000,MG,M,BRA,51,1.622684773
33758,12,2300,MG,F,BRA,44,1.698215522
33759,9,800,MG,F,BRA,39,0.173017832
33760,5,1000,MG,M,BRA,55,1.803612306
33761,5,1400,MG,M,BRA,41,1.678172391
33762,5,1500,MG,M,BRA,45,1.680625033
33763,4,2000,MG,M,BRA,36,1.671689685
33764,5,788,MG,M,BRA,46,1.708535219
33765,2,900,MG,M,BRA,49,1.784782458
33766,1,1500,MG,M,PAR,55,1.688520769
33767,4,2000,MG,M,BRA,61,1.664460644
33768,6,788,MG,M,BRA,43,1.708714073
33769,7,788,MG,M,BRA,46,1.812519688
33770,12,2500,MG,M,BRA,33,1.604543689
33771,5,0,MG,M,BRA,70,1.704128295
33772,4,1200,MG,M,BRA,57,1.640163588
33773,3,788,MG,M,BRA,41,1.922953391
33774,7,250,MG,M,PAR,50,1.596349983
33775,1,0,MG,M,BRA,64,1.709002659
33776,1,1000,MG,M,PAR,47,1.535874593
33777,5,788,MG,M,BRA,43,1.632508696
33778,4,788,MG,M,BRA,42,1.693970935
33779,12,0,MG,M,BRA,58,1.736873391
33780,5,2000,MG,M,BRA,42,0.164711979
33781,5,1750,MG,M,BRA,41,1.829311015
33782,9,2000,MG,M,BRA,68,1.674202238
33783,16,3000,MG,M,BRA,41,1.731047689
33784,1,150,MG,F,PAR,54,1.736324222
33785,5,1000,MG,M,BRA,59,1.760664748
33786,12,1400,MG,M,PAR,36,1.633613664
33787,7,1100,MG,M,BRA,28,1.650768385
33788,9,0,MG,F,PAR,37,1.769115845
33789,6,1500,MG,M,BRA,44,1.594661779
33790,6,788,MG,F,PAR,41,1.891400823
33791,5,2000,MG,M,BRA,45,1.639650592
33792,10,6000,MG,M,BRA,39,1.753880443
33793,5,788,MG,M,BRA,44,1.659627972
33794,9,850,MG,F,PAR,57,0.171646634
33795,12,1000,MG,F,BRA,30,1.695411662
33796,9,3000,MG,M,PRE,40,1.756450052
33797,5,500,MG,F,PAR,54,1.708994957
33798,6,400,MG,F,PAR,22,1.622613467
33799,4,150,MG,F,PAR,40,1.675419371
33800,12,4000,MG,M,BRA,28,1.847218745
33801,1,100,MG,M,BRA,75,1.552701224
33802,12,1000,MG,M,PAR,33,1.555493529
33803,12,600,MG,F,BRA,50,1.620839365
33804,2,1300,MG,M,PRE,64,1.726531315
33805,12,788,MG,F,PAR,31,1.601354084
33806,4,0,MG,M,BRA,73,1.740605875
33807,3,788,MG,M,PAR,43,1.680883686
33808,5,788,MG,M,PAR,42,1.710220517
33809,4,0,MG,M,BRA,69,1.725315857
33810,12,788,MG,M,PAR,32,1.744229955
33811,12,500,MG,F,BRA,27,1.802242997
33812,9,800,MG,M,BRA,23,0.171943766
33813,1,350,MG,M,PAR,56,1.674000558
33814,5,1400,MG,M,BRA,43,1.642282176
33815,12,788,MG,M,PAR,37,1.574978219
33816,1,0,MG,F,BRA,67,1.591161459
33817,16,1500,MG,M,PAR,32,1.697175402
33818,12,2100,MG,F,BRA,53,1.684933155
33819,5,300,MG,M,BRA,76,1.684925227
33820,16,0,MG,F,BRA,66,1.655165865
33821,5,50,MG,M,BRA,74,1.719944996
33822,12,1000,MG,M,PAR,44,1.777489891
33823,5,0,MG,M,BRA,73,0.176827322
33824,12,2150,MG,F,PAR,67,1.801093653
33825,16,2500,MG,M,BRA,32,1.546921586
33826,5,500,MG,M,PAR,52,1.608087938
33827,12,900,MG,F,PAR,25,1.644283585
33828,5,500,MG,M,PAR,54,1.582145703
33829,5,1000,MG,M,PRE,52,1.629105084
33830,11,520,MG,F,BRA,45,0.170881018
33831,12,788,MG,F,BRA,31,1.689222805
33832,12,788,MG,F,PRE,46,1.749314926
33833,16,1050,MG,F,PAR,45,1.629998388
33834,9,788,MG,M,BRA,46,1.504657484
33835,5,788,MG,F,BRA,33,0.159149442
33836,4,788,MG,M,PAR,58,1.669764313
33837,5,1600,MG,M,PAR,28,1.715290421
33838,5,1050,MG,M,BRA,58,1.741658565
33839,9,1300,MG,M,BRA,25,1.655264707
33840,6,800,MG,M,PAR,41,1.751896684
33841,1,1600,MG,M,BRA,59,1.648790576
33842,9,1200,MG,M,PAR,28,1.644131788
33843,9,1300,MG,M,PAR,21,1.685734081
33844,4,788,MG,M,PAR,62,1.731778167
33845,12,1200,MG,F,PAR,42,1.715751426
33846,4,360,MG,F,BRA,54,0.174125551
33847,12,850,MG,M,BRA,38,0.001622103
33848,15,1800,MG,M,PAR,37,1.809026563
33849,8,400,MG,F,PAR,53,1.702439808
33850,12,2500,MG,M,PAR,26,1.755284726
33851,5,850,MG,F,PAR,69,1.776484686
33852,5,6000,MG,M,BRA,73,1.782164105
33853,12,1000,MG,M,PAR,33,0.181544604
33854,12,500,MG,M,PAR,34,1.494198751
33855,7,900,MG,M,PAR,53,0.153876537
33856,9,1576,MG,M,PAR,31,1.633354232
33857,12,1000,MG,M,BRA,41,1.761102208
33858,6,1000,MG,M,PAR,38,1.624318731
33859,5,2000,MG,M,PAR,41,1.695215376
33860,5,1200,MG,M,PAR,49,1.820032312
33861,5,800,MG,M,PAR,38,1.698018866
33862,11,120,MG,F,PAR,48,1.688753584
33863,9,1500,MG,M,PAR,52,1.726272068
33864,16,1150,MG,F,PAR,38,1.744790962
33865,12,1576,MG,M,PAR,42,1.714183904
33866,3,800,MG,M,BRA,58,1.647015739
33867,4,100,MG,M,PAR,52,0.173368598
33868,9,1100,MG,M,PAR,34,1.768314786
33869,1,0,MG,F,PAR,69,1.752500894
33870,3,0,MG,M,BRA,74,1.662612559
33871,3,0,MG,F,PAR,56,1.561452573
33872,5,0,MG,M,PAR,77,1.707724598
33873,3,200,MG,M,PAR,47,1.729153354
33874,6,0,MG,M,BRA,41,1.720227096
33875,5,300,MG,M,PRE,35,1.778869369
33876,8,180,MG,F,PAR,65,1.813088923
33877,1,300,MG,M,PAR,50,1.716038434
33878,4,1100,MG,M,PRE,38,1.761460813
33879,5,788,MG,M,PAR,31,1.613824864
33880,12,788,MG,F,PAR,26,1.508109225
33881,12,788,MG,M,PAR,40,1.656486384
33882,4,0,MG,M,PAR,69,1.629067563
33883,4,0,MG,F,PAR,63,1.756904283
33884,5,800,MG,M,BRA,53,0.017990951
33885,16,5800,MG,F,PAR,55,1.789787138
33886,12,2000,MG,M,PAR,40,1.822090662
33887,16,1500,MG,M,BRA,41,1.817317298
33888,12,788,MG,M,BRA,59,1.599850549
33889,16,2500,MG,M,BRA,57,1.628844109
33890,12,1650,MG,M,BRA,45,1.771819438
33891,16,3000,MG,M,BRA,63,1.785307688
33892,11,200,MG,M,BRA,25,1.689050097
33893,5,1800,MG,M,BRA,70,1.690751803
33894,9,2364,MG,M,BRA,47,1.608846538
33895,10,788,MG,M,BRA,34,1.730933362
33896,9,5000,MG,M,PAR,66,1.753940006
33897,2,788,MG,M,BRA,54,0.160012155
33898,12,1200,MG,M,BRA,61,1.631540592
33899,5,788,MG,F,BRA,37,1.799423671
33900,3,1000,MG,M,BRA,63,1.633230793
33901,12,1500,MG,M,BRA,47,0.157586352
33902,5,788,MG,M,BRA,46,1.733453828
33903,12,840,MG,M,BRA,31,1.612205829
33904,12,1100,MG,M,BRA,36,1.715038701
33905,5,480,MG,F,BRA,29,1.617027045
33906,12,1507,MG,M,BRA,32,1.764123513
33907,4,500,MG,M,BRA,50,1.704106791
33908,8,1200,MG,M,BRA,43,1.626183988
33909,5,1100,MG,M,PAR,59,1.630509074
33910,1,0,MG,M,BRA,69,1.812817519
33911,5,788,MG,M,PAR,56,1.722289472
33912,12,800,MG,M,BRA,19,1.794362808
33913,1,15000,MG,M,BRA,42,1.885521575
33914,4,250,MG,M,PAR,71,1.661698662
33915,4,788,MG,M,BRA,64,1.603595545
33916,16,4000,MG,M,BRA,57,1.813771852
33917,5,1000,MG,M,BRA,57,1.648625301
33918,12,500,MG,M,BRA,52,1.515814205
33919,12,4000,MG,M,BRA,48,1.729122416
33920,9,200,MG,F,BRA,34,1.651770058
33921,4,1130,MG,F,BRA,47,1.682829536
33922,5,480,MG,M,BRA,75,1.636927197
33923,7,1000,MG,M,BRA,52,1.785594724
33924,12,1000,MG,M,BRA,56,1.751770401
33925,5,840,MG,M,BRA,40,1.611871871
33926,16,1800,MG,F,BRA,33,1.574763036
33927,16,2000,MG,M,BRA,65,1.850497964
33928,4,800,MG,M,PAR,43,1.786630332
33929,12,800,MG,M,BRA,58,0.176294439
33930,3,0,MG,M,BRA,81,1.771237217
33931,9,350,MG,M,PAR,33,1.745822922
33932,2,0,MG,F,BRA,60,1.635987655
33933,1,500,MG,M,PAR,45,1.801681299
33934,5,800,MG,M,BRA,59,1.600605708
33935,3,300,MG,M,BRA,44,1.767052653
33936,12,300,MG,M,BRA,26,1.627758284
33937,4,0,MG,M,BRA,88,1.595912858
33938,12,788,MG,M,PAR,35,1.723668563
33939,12,788,MG,M,PAR,32,1.620639445
33940,11,788,MG,M,PAR,29,1.699877412
33941,12,2500,MG,F,BRA,51,1.649860208
33942,9,3000,MG,M,PAR,36,1.669594071
33943,12,3300,MG,M,PAR,41,1.742566136
33944,12,2300,MG,M,PAR,40,0.182041471
33945,4,1500,MG,M,BRA,49,0.017923868
33946,14,3300,MG,M,BRA,34,1.857203155
33947,12,450,MG,F,PAR,51,1.726503253
33948,6,3000,MG,M,PAR,64,1.706325887
33949,6,2800,MG,M,PAR,51,1.737751919
33950,8,1000,MG,F,BRA,48,1.714188016
33951,12,3000,MG,M,PAR,48,1.678569449
33952,7,1800,MG,M,BRA,46,1.812912887
33953,12,2500,MG,M,BRA,28,1.679956008
33954,5,1800,MG,M,PRE,46,0.167613792
33955,16,5000,MG,M,BRA,65,1.778775187
33956,16,7000,MG,M,PAR,58,1.692078612
33957,15,20000,MG,M,PAR,47,0.016594192
33958,12,1200,MG,M,PRE,32,1.703150417
33959,12,1500,MG,F,BRA,31,1.727582939
33960,12,788,MG,M,BRA,29,1.690127025
33961,1,1200,MG,M,PAR,51,1.786426143
33962,8,1576,MG,M,PAR,44,1.692835652
33963,12,3000,MG,F,AME,41,0.179413485
33964,5,478,MG,M,PAR,55,1.643534804
33965,11,1300,MG,M,PAR,33,0.172177306
33966,12,1080,MG,F,PAR,31,1.721079571
33967,12,4500,MG,M,PAR,36,1.645184967
33968,9,1500,MG,M,PAR,33,1.716823077
33969,16,4000,MG,M,BRA,29,1.698255335
33970,9,1576,MG,M,BRA,37,0.170182246
33971,9,900,MG,M,PAR,28,1.669340439
33972,2,300,MG,M,PAR,68,1.578331299
33973,13,2600,MG,F,PAR,52,0.176115522
33974,9,1000,MG,M,PAR,39,1.775258347
33975,16,450,MG,F,BRA,31,1.731088545
33976,12,2400,MG,M,PAR,51,1.829308722
33977,1,788,MG,M,PRE,34,1.730050676
33978,6,1100,MG,M,PRE,43,1.695829004
33979,7,1000,MG,M,PAR,43,1.709606404
33980,15,30000,MG,M,BRA,55,1.719233688
33981,1,2000,MG,M,PAR,70,1.821790004
33982,5,5000,MG,M,BRA,66,1.608820082
33983,1,850,MG,M,PAR,59,1.765808123
33984,7,1700,MG,M,PAR,43,1.641020893
33985,5,1750,MG,M,PAR,54,1.606374062
33986,1,788,MG,M,PRE,64,1.670989291
33987,5,788,MG,F,PAR,42,1.676078563
33988,12,1800,MG,F,PAR,33,1.795361848
33989,17,788,MG,F,BRA,32,1.676351257
33990,12,1300,MG,F,BRA,56,1.555078729
33991,16,2500,MG,M,PRE,34,1.811638013
33992,9,788,MG,F,PAR,48,1.769087746
33993,12,1576,MG,F,BRA,49,1.935572342
33994,1,900,MG,M,PAR,64,1.682542129
33995,5,900,MG,M,PRE,35,1.605165949
33996,5,2000,MG,M,PAR,65,1.764031978
33997,1,1000,MG,M,PAR,51,1.705383283
33998,1,500,MG,M,PAR,59,1.758402324
33999,5,1182,MG,M,PAR,40,1.731408225
34000,7,1200,MG,M,PAR,41,1.552644334
34001,4,2000,MG,M,PAR,43,1.667274034
34002,1,0,MG,F,PRE,53,1.666236369
34003,1,0,MG,M,PRE,88,0.017237198
34004,1,788,MG,M,PRE,52,1.797458448
34005,12,2364,MG,M,PAR,30,1.776281132
34006,9,1300,MG,M,PAR,31,0.165036813
34007,5,1182,MG,M,PRE,52,1.763170259
34008,10,908,MG,F,BRA,45,1.591215198
34009,6,788,MG,F,BRA,64,1.801002044
34010,12,2500,MG,F,BRA,50,1.687919369
34011,5,788,MG,F,PAR,58,1.901613005
34012,5,0,MG,M,PAR,74,1.640173121
34013,12,1100,MG,M,BRA,66,1.618184885
34014,15,1500,MG,M,BRA,51,1.696607816
34015,12,2000,MG,M,PRE,37,1.622678622
34016,13,1350,MG,M,PAR,47,1.788413078
34017,8,900,MG,M,PRE,30,1.694357114
34018,1,0,MG,F,PAR,63,0.162935839
34019,1,0,MG,F,PAR,84,1.691201381
34020,1,0,MG,F,PAR,74,1.860261989
34021,2,1000,MG,M,PAR,34,1.726924489
34022,9,2084,MG,M,PAR,51,1.717034029
34023,13,788,MG,M,PAR,44,1.811949058
34024,1,0,MG,F,BRA,80,1.772533533
34025,2,0,MG,F,PAR,53,1.807461139
34026,6,788,MG,M,PAR,38,1.611955555
34027,1,500,MG,M,PAR,62,1.616135142
34028,5,450,MG,M,BRA,50,0.183286309
34029,16,1200,MG,F,BRA,40,1.753246581
34030,9,950,MG,M,BRA,22,1.710500259
34031,8,1800,MG,M,PRE,45,1.685718387
34032,5,1200,MG,M,BRA,48,1.678840747
34033,4,1200,MG,M,BRA,42,1.660087735
34034,8,1200,MG,M,BRA,39,1.532483694
34035,4,950,MG,M,BRA,56,1.626660111
34036,9,980,MG,M,BRA,27,1.733300935
34037,1,800,MG,M,BRA,47,1.715326391
34038,8,800,MG,M,PAR,47,1.541047263
34039,12,1000,MG,M,BRA,51,1.753282711
34040,5,700,MG,M,PRE,59,1.749492301
34041,11,1200,MG,M,BRA,30,1.711540096
34042,12,1600,MG,M,BRA,40,1.664536783
34043,12,788,MG,F,PAR,40,1.655933893
34044,3,200,MG,M,PAR,41,1.715202593
34045,17,2000,MG,M,PAR,32,1.674256935
34046,1,800,MG,F,BRA,33,1.584454012
34047,12,1400,MG,M,PAR,35,1.676234931
34048,5,100,MG,F,PAR,46,1.659778468
34049,3,788,MG,F,BRA,50,1.809451807
34050,9,1600,MG,M,PAR,46,1.652386068
34051,4,1200,MG,M,PAR,45,1.585211761
34052,1,900,MG,M,BRA,59,1.656784516
34053,11,800,MG,M,BRA,52,1.731448426
34054,16,6000,MG,M,PAR,61,1.637922301
34055,12,1200,MG,M,PRE,34,0.179162411
34056,12,2000,MG,M,PAR,49,1.613188452
34057,4,788,MG,M,PAR,54,1.645416191
34058,4,1800,MG,M,PRE,62,1.683582219
34059,11,700,MG,M,BRA,58,1.528755512
34060,8,750,MG,M,BRA,39,1.780209001
34061,15,1200,MG,M,BRA,39,1.643656381
34062,5,1500,MG,M,BRA,42,1.772364562
34063,6,1800,MG,M,BRA,35,0.015863775
34064,9,788,MG,M,BRA,60,1.866677189
34065,5,1000,MG,M,BRA,41,1.408396853
34066,6,750,MG,M,BRA,54,1.992238027
34067,1,800,MG,M,BRA,37,1.794221287
34068,5,1100,MG,M,BRA,33,1.693640643
34069,6,1000,MG,M,BRA,39,1.596327266
34070,2,788,MG,M,PAR,42,0.015704989
34071,9,788,MG,M,BRA,36,1.576242224
34072,9,600,MG,M,BRA,36,1.606340151
34073,12,5000,MG,M,BRA,60,1.726125026
34074,1,700,MG,M,BRA,59,1.674984457
34075,1,1200,MG,M,BRA,40,1.733464942
34076,8,1050,MG,M,PRE,35,1.766801503
34077,5,788,MG,M,BRA,44,0.157364591
34078,4,0,MG,M,BRA,71,1.705867305
34079,5,1200,MG,M,BRA,47,1.760142064
34080,5,850,MG,M,BRA,47,1.805964177
34081,3,788,MG,M,PRE,43,1.696413308
34082,7,788,MG,M,BRA,27,1.662084479
34083,4,1100,MG,M,BRA,37,1.681544157
34084,12,9000,MG,M,BRA,67,1.739183479
34085,16,1200,MG,F,BRA,53,1.674968559
34086,12,788,MG,M,BRA,22,1.602341968
34087,13,800,MG,M,PAR,28,1.696335494
34088,12,1800,MG,M,BRA,38,1.758839546
34089,12,788,MG,M,BRA,20,1.650472343
34090,12,2000,MG,M,PAR,38,1.772818549
34091,4,300,MG,M,PAR,73,1.682224484
34092,12,800,MG,M,BRA,23,1.705291978
34093,6,1800,MG,M,BRA,39,1.775457877
34094,12,900,MG,M,PAR,49,1.707656929
34095,9,1500,MG,M,PAR,64,1.663980933
34096,5,600,MG,M,PAR,36,1.736654801
34097,5,300,MG,M,PAR,46,1.598572288
34098,7,400,MG,M,PAR,57,1.859545232
34099,12,970,MG,M,PAR,34,0.169218003
34100,6,1000,MG,M,PAR,38,1.746435369
34101,6,600,MG,M,BRA,50,1.675135798
34102,8,300,MG,M,PAR,31,1.517081285
34103,4,600,MG,M,BRA,44,1.663261756
34104,8,750,MG,M,BRA,29,1.701653006
34105,5,200,MG,M,PRE,46,1.823837017
34106,1,750,MG,M,PAR,50,1.670523051
34107,12,790,MG,M,PRE,21,1.704544819
34108,5,200,MG,M,PAR,36,1.783633335
34109,3,300,MG,M,PAR,43,1.751959065
34110,5,200,MG,M,PAR,55,1.582932056
34111,5,700,MG,M,PAR,51,1.831965538
34112,8,480,MG,M,PAR,26,1.652299195
34113,4,700,MG,M,PAR,38,0.016983773
34114,5,500,MG,M,PAR,31,1.693476027
34115,5,1000,MG,M,PAR,77,1.769697728
34116,5,800,MG,M,PAR,72,1.564300582
34117,8,1850,MG,M,PAR,55,0.167312085
34118,12,1000,MG,M,PAR,51,1.709173082
34119,12,1500,MG,M,PAR,30,1.623821371
34120,12,4000,MG,M,PAR,55,1.828214838
34121,7,788,MG,F,PAR,42,0.179892351
34122,11,1000,MG,F,PAR,51,1.632810715
34123,5,700,MG,M,PAR,68,1.631129386
34124,12,400,MG,F,PAR,37,1.740049887
34125,9,1100,MG,M,PAR,33,1.748547727
34126,5,1000,MG,M,PAR,53,1.613115481
34127,8,450,MG,M,PRE,31,1.649944494
34128,1,788,MG,M,PAR,55,0.171997086
34129,3,800,MG,M,BRA,38,0.179252626
34130,12,1000,MG,M,PAR,37,1.591477592
34131,4,788,MG,M,BRA,44,1.754001793
34132,12,788,MG,M,BRA,23,1.705076433
34133,11,1800,MG,M,PRE,41,1.545938921
34134,12,788,MG,M,PAR,36,1.794770899
34135,9,788,MG,M,PAR,26,0.174189755
34136,5,700,MG,M,PRE,26,1.652377145
34137,12,788,MG,F,BRA,41,1.845604146
34138,3,788,MG,M,BRA,60,0.176266356
34139,6,2500,MG,M,PAR,36,1.691211766
34140,3,788,MG,M,PAR,39,0.175932164
34141,1,788,MG,M,PRE,49,1.763890595
34142,6,1500,MG,M,BRA,40,1.643086003
34143,5,300,MG,M,BRA,62,1.558933149
34144,12,1050,MG,M,PAR,37,1.579617244
34145,7,800,MG,M,PRE,38,0.173199102
34146,5,2000,MG,M,PAR,37,1.771819333
34147,12,788,MG,M,PAR,32,1.626443984
34148,12,1200,MG,M,BRA,22,1.726457791
34149,5,788,MG,F,PAR,44,1.657322196
34150,4,788,MG,M,PRE,43,0.166570121
34151,8,120,MG,F,PAR,54,1.647935529
34152,9,25000,MG,M,PAR,48,1.666245749
34153,1,0,MG,M,PAR,69,1.726007724
34154,5,845,MG,F,PAR,43,1.721438743
34155,6,788,MG,M,PRE,44,1.592025591
34156,5,788,MG,M,PAR,57,0.173159137
34157,1,788,MG,M,PRE,27,1.640729302
34158,5,788,MG,M,PRE,32,1.761845295
34159,12,30000,MG,F,BRA,44,0.168914187
34160,1,788,MG,M,PAR,65,1.631338843
34161,8,788,MG,M,PAR,45,1.668271174
34162,3,788,MG,M,PAR,35,1.602572121
34163,5,788,MG,M,PAR,49,1.708242868
34164,3,788,MG,M,PAR,37,1.786961141
